GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	B1LP71	mltF	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN001856310|UniRule:UR000165753	439855	UniProt		C
UniProtKB	B1LPK1	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	439855	UniProt		C
UniProtKB	B1LQB2	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	439855	UniProt		C
UniProtKB	B3BM48	cdiA1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	478008	UniProt		C
UniProtKB	B6HZF1	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	409438	UniProt		C
UniProtKB	B6HZF1	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	409438	TreeGrafter		C
UniProtKB	B6I081	ecpA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	409438	UniProt		C
UniProtKB	B6I0Y4	fliE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001624|UniProtKB-KW:KW-0975	409438	UniProt		C
UniProtKB	B6I0Y4	fliE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	409438	UniProt		C
UniProtKB	B6I152	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	409438	UniProt		C
UniProtKB	B6I1T1	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	409438	InterPro		C
UniProtKB	B6I5Q0	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	409438	UniProt		C
UniProtKB	B6I6H5	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	409438	UniProt		C
UniProtKB	B6I7A0	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	409438	UniProt		C
UniProtKB	B6I9F5	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	409438	UniProt		C
UniProtKB	B6I9F5	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	409438	UniProt		C
UniProtKB	B6I9F5	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	409438	UniProt		C
UniProtKB	B6I9F5	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	409438	InterPro		C
UniProtKB	B6I9F6	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	409438	UniProt		C
UniProtKB	B6I9F6	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	409438	UniProt		C
UniProtKB	B6I9F6	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	409438	InterPro		C
UniProtKB	B6I9S4	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	409438	UniProt		C
UniProtKB	B7HED2	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	405532	UniProt		C
UniProtKB	B7HJ19	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694642	405532	TreeGrafter		C
UniProtKB	B7HQR4	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694642	405534	TreeGrafter		C
UniProtKB	B7HW52	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	405534	UniProt		C
UniProtKB	B7IP20	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	405531	UniProt		C
UniProtKB	B7ISZ0	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694642	405531	TreeGrafter		C
UniProtKB	B7JFG3	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	405535	UniProt		C
UniProtKB	B7JK87	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694642	405535	TreeGrafter		C
UniProtKB	B7L8U9	fliE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001624|UniProtKB-KW:KW-0975	585055	UniProt		C
UniProtKB	B7L8U9	fliE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585055	UniProt		C
UniProtKB	B7L9I5	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	585055	UniProt		C
UniProtKB	B7LAY3	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	585055	UniProt		C
UniProtKB	B7LEJ8	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	585055	UniProt		C
UniProtKB	B7LFM1	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	585055	UniProt		C
UniProtKB	B7LG13	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	585055	UniProt		C
UniProtKB	B7LG13	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585055	UniProt		C
UniProtKB	B7LG13	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585055	UniProt		C
UniProtKB	B7LG13	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	585055	InterPro		C
UniProtKB	B7LG14	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585055	UniProt		C
UniProtKB	B7LG14	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585055	UniProt		C
UniProtKB	B7LG14	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	585055	InterPro		C
UniProtKB	B7LGN8	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	585055	UniProt		C
UniProtKB	B7LGN8	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	585055	TreeGrafter		C
UniProtKB	B7LGV3	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	585055	UniProt		C
UniProtKB	B7LGX0	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	585055	UniProt		C
UniProtKB	B7LHS1	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	585055	InterPro		C
UniProtKB	B7MBF8	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	585035	UniProt		C
UniProtKB	B7MBF8	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	585035	TreeGrafter		C
UniProtKB	B7MBX7	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	585035	InterPro		C
UniProtKB	B7MCJ3	fliE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001624|UniProtKB-KW:KW-0975	585035	UniProt		C
UniProtKB	B7MCJ3	fliE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585035	UniProt		C
UniProtKB	B7MFR4	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	585035	UniProt		C
UniProtKB	B7MJ27	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	585035	UniProt		C
UniProtKB	B7MJ67	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	585035	UniProt		C
UniProtKB	B7MJ67	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585035	UniProt		C
UniProtKB	B7MJ67	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585035	UniProt		C
UniProtKB	B7MJ67	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	585035	InterPro		C
UniProtKB	B7MJ68	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585035	UniProt		C
UniProtKB	B7MJ68	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585035	UniProt		C
UniProtKB	B7MJ68	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	585035	InterPro		C
UniProtKB	B7MK90	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	585035	UniProt		C
UniProtKB	B7MKB1	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	585035	UniProt		C
UniProtKB	B7MLA0	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	585035	UniProt		C
UniProtKB	B7MN10	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	585035	UniProt		C
UniProtKB	B7MP37	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	585397	UniProt		C
UniProtKB	B7MP37	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	585397	TreeGrafter		C
UniProtKB	B7MRS8	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	585397	UniProt		C
UniProtKB	B7MTL0	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	585397	UniProt		C
UniProtKB	B7MTL0	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585397	UniProt		C
UniProtKB	B7MTL0	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585397	UniProt		C
UniProtKB	B7MTL0	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	585397	InterPro		C
UniProtKB	B7MTL1	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585397	UniProt		C
UniProtKB	B7MTL1	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585397	UniProt		C
UniProtKB	B7MTL1	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	585397	InterPro		C
UniProtKB	B7MTX1	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	585397	UniProt		C
UniProtKB	B7MTZ3	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	585397	UniProt		C
UniProtKB	B7MWC6	fliE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001624|UniProtKB-KW:KW-0975	585397	UniProt		C
UniProtKB	B7MWC6	fliE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585397	UniProt		C
UniProtKB	B7MZ75	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	585397	UniProt		C
UniProtKB	B7MZB8	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	585397	UniProt		C
UniProtKB	B7N2P4	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	585397	UniProt		C
UniProtKB	B7N364	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	585397	InterPro		C
UniProtKB	B7N3Z9	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	585056	UniProt		C
UniProtKB	B7N420	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	585056	UniProt		C
UniProtKB	B7N715	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	585056	UniProt		C
UniProtKB	B7N7L9	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	585056	UniProt		C
UniProtKB	B7N844	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	585056	UniProt		C
UniProtKB	B7N844	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	585056	TreeGrafter		C
UniProtKB	B7N9P7	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	585056	UniProt		C
UniProtKB	B7NC15	yeeJ	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN000779879	585056	UniProt		C
UniProtKB	B7NDJ2	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	585056	InterPro		C
UniProtKB	B7NFY0	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	585056	UniProt		C
UniProtKB	B7NI32	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	585057	UniProt		C
UniProtKB	B7NID9	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	585057	UniProt		C
UniProtKB	B7NID9	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	585057	TreeGrafter		C
UniProtKB	B7NKS5	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	585057	InterPro		C
UniProtKB	B7NL55	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	585057	UniProt		C
UniProtKB	B7NL55	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	585057	UniProt		C
UniProtKB	B7NL55	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585057	UniProt		C
UniProtKB	B7NL55	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	585057	InterPro		C
UniProtKB	B7NM00	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	585057	UniProt		C
UniProtKB	B7NRE7	fliE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001624|UniProtKB-KW:KW-0975	585057	UniProt		C
UniProtKB	B7NRE7	fliE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	585057	UniProt		C
UniProtKB	B7NS00	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	585057	UniProt		C
UniProtKB	B7NUV4	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	585057	UniProt		C
UniProtKB	B7NUX5	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	585057	UniProt		C
UniProtKB	B7NV69	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	585057	UniProt		C
UniProtKB	B7UHJ5	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	574521	UniProt		C
UniProtKB	B7UI10	mltC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023664|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000057587	574521	UniProt		C
UniProtKB	B7UI21	nleB1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	574521	UniProt		C
UniProtKB	B7UI22	nleE	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	574521	UniProt		C
UniProtKB	B7UIM2	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	574521	UniProt		C
UniProtKB	B7UIM2	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	574521	TreeGrafter		C
UniProtKB	B7UJD8	ecpD	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	574521	UniProt		C
UniProtKB	B7UJE1	ecpA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	574521	UniProt		C
UniProtKB	B7UJU8	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	574521	InterPro		C
UniProtKB	B7UKT1	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	574521	UniProt		C
UniProtKB	B7UM99	tir	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	574521	UniProt		C
UniProtKB	B7UNX3	nleB2	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	574521	UniProt		C
UniProtKB	B7UP93	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	574521	UniProt		C
UniProtKB	B7UP93	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	574521	UniProt		C
UniProtKB	B7UP93	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	574521	UniProt		C
UniProtKB	B7UP93	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	574521	InterPro		C
UniProtKB	B7UP94	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	574521	UniProt		C
UniProtKB	B7UP94	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	574521	UniProt		C
UniProtKB	B7UP94	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	574521	InterPro		C
UniProtKB	B7UPJ7	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	574521	UniProt		C
UniProtKB	B7UQ77	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	574521	UniProt		C
UniProtKB	B7UQ97	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	574521	UniProt		C
UniProtKB	B7USU2	fliC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	574521	UniProt		C
